competition,country,gender,link,mark,name,position,sport
Bank of America Chicago Marathon - 10 OCT 2021,USA,F,,2:55:16,Emily ULLMANN,52,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,F,,2:56:03,Marit SONNESYN,53,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,F,,2:56:16,Margarita QUINTERO,54,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,F,,2:57:35,Karen LESIEWICZ,55,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,F,,2:57:45,Mollie DALTON,56,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,F,,2:59:06,Niccole TAMBERRINO,57,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,F,,2:59:24,Erin JAFFKE,58,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,F,,2:59:25,Jessica BRODERICK,59,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,F,,2:59:25,Briana BOEHMER,60,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,F,,2:59:35,Emma HERRMANN,61,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,F,,3:00:00,Laura ZENGER,62,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,F,,3:00:04,Rachel NORTON,63,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,F,,3:00:24,Tia STONE,64,Marathon
Bank of America Chicago Marathon - 10 OCT 2021,USA,F,,DNF,Michelle LEE,65,Marathon
