competition,country,gender,link,mark,name,position,sport
Chicago Marathon - 07 OCT 2018,USA,F,,3:00:41,Alana KOPELSON,124,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:00:45,Christie WETZEL,125,Marathon
Chicago Marathon - 07 OCT 2018,CHN,F,,3:00:51,Bibo GAO,126,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:01:04,Callie BARTEL,127,Marathon
Chicago Marathon - 07 OCT 2018,GBR,F,,3:01:16,Gillian PEASE,128,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:01:18,Elisabeth MARZIGLIANO,129,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:01:22,Julia MORENA,130,Marathon
Chicago Marathon - 07 OCT 2018,MEX,F,,3:01:24,Maria Fernanda AGUILAR ALVAREZ,131,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:01:25,Kiley GREEN,132,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:01:29,Leia LAUTZENHEISER,133,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:01:42,Julie REMBOLD,134,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:01:43,Andrea MASCARO,135,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:01:48,Alyssa COLE,136,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:01:48,Natasha HOFFMAN,137,Marathon
Chicago Marathon - 07 OCT 2018,CAN,F,,3:01:52,Genevieve CAUFFOPE,138,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:01:55,Felicia CHEN,139,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:01:56,Alana GARCIA,140,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:02:20,Sharada MADDOX,141,Marathon
Chicago Marathon - 07 OCT 2018,EST,F,,3:02:21,Daana SUUN,142,Marathon
Chicago Marathon - 07 OCT 2018,AUS,F,,3:02:50,Nardine BAINBRIDGE,143,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:02:55,April WOO,144,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:03:01,Laura DIBELLA,145,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:03:03,Keely ECKBERG,146,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:03:13,Melanie LASSEN,147,Marathon
Chicago Marathon - 07 OCT 2018,POL,F,,3:03:16,Karolina WASNIEWSKA,148,Marathon
Chicago Marathon - 07 OCT 2018,AUS,F,,3:03:17,Emma FITZGERALD,149,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:03:34,Heather CROWE,150,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:03:34,Elizabeth AMIDON,151,Marathon
Chicago Marathon - 07 OCT 2018,GBR,F,,3:03:38,Susan LEWIS,152,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:03:40,Catherine BLOCH,153,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:03:44,Samantha POLOCK,154,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:03:52,Natalie KRATZ,155,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:03:54,Loryn KROMREY,156,Marathon
Chicago Marathon - 07 OCT 2018,ARG,F,,3:03:55,María Lorena LÁZARO,157,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:04:02,Phoebe MATTHEWS,158,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:04:02,Erica HOPPER,159,Marathon
Chicago Marathon - 07 OCT 2018,DEN,F,,3:04:06,Jean MEILSTRUP,160,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:04:06,Alison SMYTH,161,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:04:21,Laura GILLETTE,162,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:04:22,Lisa COLE,163,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:04:22,Sarah KRUGER,164,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:04:44,Caryn JUST,165,Marathon
Chicago Marathon - 07 OCT 2018,CAN,F,,3:04:44,Lauren MCNIVEN,166,Marathon
