competition,country,gender,link,mark,name,position,sport
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:59:18,Joanne MCCANDLESS,123,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:59:23,Ginevra STONELEY,124,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:59:25,Katherine COUSINS,125,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:59:27,Gemma BULEY,126,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:59:28,Charlotte MASON,127,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:59:33,Emma JOLLEY,128,Marathon
Virgin Money London Marathon - 28 APR 2019,USA,F,,2:59:33,Ally SPIROFF,129,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:59:34,Hayley SEDDON,130,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:59:40,Amy SOLE,131,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:59:43,Nikki GRAY,132,Marathon
Virgin Money London Marathon - 28 APR 2019,GER,F,,2:59:45,Lisa WENNINGER,133,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:59:52,Nikki BROCKBANK,134,Marathon
Virgin Money London Marathon - 28 APR 2019,GBR,F,,2:59:55,Sarah HILL,135,Marathon
