competition,country,gender,link,mark,name,position,sport
	15th IAAF World Championships,JPN,F,https://www.worldathletics.org/athletes/japan/sairi-maeda-14335201,2:31:46,Sairi MAEDA,13,"(['Marathon'],)"
	15th IAAF World Championships,JPN,F,https://www.worldathletics.org/athletes/japan/risa-shigetomo-14287827,2:32:37,Risa SHIGETOMO,14,"(['Marathon'],)"
	15th IAAF World Championships,RUS,F,https://www.worldathletics.org/athletes/russia/alina-prokopeva-14297219,2:32:44,Alina PROKOPEVA,15,"(['Marathon'],)"
	15th IAAF World Championships,CHN,F,https://www.worldathletics.org/athletes/pr-of-china/changqin-ding-14334270,2:33:04,Changqin DING,16,"(['Marathon'],)"
	15th IAAF World Championships,ESP,F,https://www.worldathletics.org/athletes/spain/alessandra-aguilar-14262157,2:33:42,Alessandra AGUILAR,17,"(['Marathon'],)"
	15th IAAF World Championships,IND,F,https://www.worldathletics.org/athletes/india/jaisha-orchatteri-14282858,2:34:43,Jaisha ORCHATTERI,18,"(['Marathon'],)"
	15th IAAF World Championships,IND,F,https://www.worldathletics.org/athletes/india/sudha-singh-14283075,2:35:35,Sudha SINGH,19,"(['Marathon'],)"
	15th IAAF World Championships,KEN,F,https://www.worldathletics.org/athletes/kenya/visiline-jepkesho-14627555,2:36:17,Visiline JEPKESHO,20,"(['Marathon'],)"
	15th IAAF World Championships,AUS,F,https://www.worldathletics.org/athletes/australia/sinead-diver-14490253,2:36:38,Sinead DIVER,21,"(['Marathon'],)"
	15th IAAF World Championships,SVK,F,https://www.worldathletics.org/athletes/slovak-republic/katarina-bérešová-14301373,2:37:24,Katarina BÉREŠOVÁ,22,"(['Marathon'],)"
	15th IAAF World Championships,AUS,F,https://www.worldathletics.org/athletes/australia/sarah-klein-14384751,2:37:58,Sarah KLEIN,23,"(['Marathon'],)"
	15th IAAF World Championships,USA,F,https://www.worldathletics.org/athletes/united-states/esther-erb-14309733,2:38:15,Esther ATKINS,24,"(['Marathon'],)"
	15th IAAF World Championships,BRN,F,https://www.worldathletics.org/athletes/bahrain/lishan-dula-14413299,2:38:18,Lishan DULA,25,"(['Marathon'],)"
	15th IAAF World Championships,PER,F,https://www.worldathletics.org/athletes/peru/clara-canchanya-14435766,2:39:24,Clara CANCHANYA,26,"(['Marathon'],)"
	15th IAAF World Championships,EST,F,https://www.worldathletics.org/athletes/estonia/liina-luik-14434340,2:39:42,Liina LUIK,27,"(['Marathon'],)"
	15th IAAF World Championships,CHN,F,https://www.worldathletics.org/athletes/pr-of-china/xueqin-wang-14265022,2:41:42,Xueqin WANG,28,"(['Marathon'],)"
	15th IAAF World Championships,FIN,F,https://www.worldathletics.org/athletes/finland/anne-mari-hyryläinen-14378768,2:41:59,Anne-Mari HYRYLÄINEN,29,"(['Marathon'],)"
	15th IAAF World Championships,KOR,F,https://www.worldathletics.org/athletes/korea/seongeun-kim-14289756,2:42:14,Seongeun KIM,30,"(['Marathon'],)"
	15th IAAF World Championships,UKR,F,https://www.worldathletics.org/athletes/ukraine/kateryna-karmanenko-14303678,2:43:12,Kateryna KARMANENKO,31,"(['Marathon'],)"
	15th IAAF World Championships,HKG,F,https://www.worldathletics.org/athletes/hong-kong-china/kit-ching-yiu-14386062,2:43:28,Kit-Ching YIU,32,"(['Marathon'],)"
	15th IAAF World Championships,SWE,F,https://www.worldathletics.org/athletes/sweden/annelie-johansson-14473681,2:43:42,Annelie JOHANSSON,33,"(['Marathon'],)"
	15th IAAF World Championships,ERI,F,https://www.worldathletics.org/athletes/eritrea/nebiat-habtemariam-14262204,2:44:42,Nebiat HABTEMARIAM,34,"(['Marathon'],)"
	15th IAAF World Championships,MGL,F,https://www.worldathletics.org/athletes/mongolia/bayartsogt-munkhzaya-14632541,2:45:01,Munkhzaya BAYARTSOGT,35,"(['Marathon'],)"
	15th IAAF World Championships,KGZ,F,https://www.worldathletics.org/athletes/kirghizistan/iuliia-andreeva-14522921,2:45:04,Iuliia ANDREEVA,36,"(['Marathon'],)"
	15th IAAF World Championships,CHN,F,https://www.worldathletics.org/athletes/pr-of-china/yinli-he-14264580,2:45:05,Yinli HE,37,"(['Marathon'],)"
	15th IAAF World Championships,EST,F,https://www.worldathletics.org/athletes/estonia/lily-luik-14478987,2:45:22,Lily LUIK,38,"(['Marathon'],)"
	15th IAAF World Championships,LAT,F,https://www.worldathletics.org/athletes/latvia/anita-kažemaka-14290007,2:45:54,Anita KAŽEMAKA,39,"(['Marathon'],)"
	15th IAAF World Championships,KAZ,F,https://www.worldathletics.org/athletes/kazakhstan/gulzhanat-zhanatbek-14427040,2:45:54,Gulzhanat ZHANATBEK,40,"(['Marathon'],)"
	15th IAAF World Championships,KOR,F,https://www.worldathletics.org/athletes/korea/ko-eun-youm-14370300,2:46:46,Ko-eun YOUM,41,"(['Marathon'],)"
	15th IAAF World Championships,BRN,F,https://www.worldathletics.org/athletes/bahrain/aster-tesfaye-14413298,2:46:54,Aster TESFAYE,42,"(['Marathon'],)"
	15th IAAF World Championships,TUR,F,https://www.worldathletics.org/athletes/turkey/sultan-haydar-14259831,2:47:11,Sultan HAYDAR,43,"(['Marathon'],)"
	15th IAAF World Championships,SWE,F,https://www.worldathletics.org/athletes/sweden/charlotte-karlsson-14423735,2:47:40,Charlotte KARLSSON,44,"(['Marathon'],)"
	15th IAAF World Championships,TPE,F,https://www.worldathletics.org/athletes/chinese-taipei/yu-fang-hsu-14302840,2:48:01,Yu-Fang HSU,45,"(['Marathon'],)"
	15th IAAF World Championships,AUS,F,https://www.worldathletics.org/athletes/australia/julia-degan-14643292,2:49:26,Julia DEGAN,46,"(['Marathon'],)"
	15th IAAF World Championships,BRA,F,https://www.worldathletics.org/athletes/brazil/roselaine-benites-14327276,2:49:28,Roselaine BENITES,47,"(['Marathon'],)"
	15th IAAF World Championships,SWE,F,https://www.worldathletics.org/athletes/sweden/louise-wiker-14940419,2:49:57,Louise WIKER,48,"(['Marathon'],)"
	15th IAAF World Championships,SRI,F,https://www.worldathletics.org/athletes/sri-lanka/niluka-geethani-rajasekara-14300524,2:50:40,Niluka RAJASEKARA,49,"(['Marathon'],)"
	15th IAAF World Championships,PLE,F,https://www.worldathletics.org/athletes/palestine/mayada-al-sayad-14361426,2:53:39,Mayada AL SAYAD,50,"(['Marathon'],)"
	15th IAAF World Championships,CUB,F,https://www.worldathletics.org/athletes/cuba/dailín-belmonte-14263683,2:56:18,Dailín BELMONTE,51,"(['Marathon'],)"
	15th IAAF World Championships,TPE,F,https://www.worldathletics.org/athletes/chinese-taipei/chien-ho-hsieh-14302830,2:58:25,Chien-Ho HSIEH,52,"(['Marathon'],)"
	15th IAAF World Championships,ALG,F,https://www.worldathletics.org/athletes/algeria/souad-aït-salem-14272893,DNF,Souad AÏT SALEM,"(None,)","(['Marathon'],)"
	15th IAAF World Championships,PER,F,https://www.worldathletics.org/athletes/peru/hortensia-arzapalo-14382209,DNF,Hortensia ARZAPALO,"(None,)","(['Marathon'],)"
	15th IAAF World Championships,BRA,F,https://www.worldathletics.org/athletes/brazil/michele-cristina-das-chagas-14269260,DNF,Michele Cristina DAS CHAGAS,"(None,)","(['Marathon'],)"
	15th IAAF World Championships,ALG,F,https://www.worldathletics.org/athletes/algeria/barkahoum-drici-14428444,DNF,Barkahoum DRICI,"(None,)","(['Marathon'],)"
	15th IAAF World Championships,UZB,F,https://www.worldathletics.org/athletes/uzbekistan/sitora-hamidova-14325015,DNF,Sitora KHAMIDOVA,"(None,)","(['Marathon'],)"
	15th IAAF World Championships,PRK,F,https://www.worldathletics.org/athletes/dpr-of-korea/hye-gyong-kim-14484403,DNF,Hye-Gyong KIM,"(None,)","(['Marathon'],)"
	15th IAAF World Championships,MAR,F,https://www.worldathletics.org/athletes/morocco/soumiya-labani-14290703,DNF,Soumiya LABANI,"(None,)","(['Marathon'],)"
	15th IAAF World Championships,USA,F,https://www.worldathletics.org/athletes/united-states/heather-lieberg-14438237,DNF,Heather LIEBERG,"(None,)","(['Marathon'],)"
	15th IAAF World Championships,MGL,F,https://www.worldathletics.org/athletes/mongolia/otgonbayar-luvsanlundeg-14291305,DNF,Otgonbayar LUVSANLUNDEG,"(None,)","(['Marathon'],)"
	15th IAAF World Championships,RSA,F,https://www.worldathletics.org/athletes/south-africa/tanith-maxwell-14296611,DNF,Tanith MAXWELL,"(None,)","(['Marathon'],)"
	15th IAAF World Championships,NAM,F,https://www.worldathletics.org/athletes/namibia/beata-naigambo-14291442,DNF,Beata NAIGAMBO,"(None,)","(['Marathon'],)"
	15th IAAF World Championships,KAZ,F,https://www.worldathletics.org/athletes/kazakhstan/irina-smolnikova-14288714,DNF,Irina SMOLNIKOVA,"(None,)","(['Marathon'],)"
	15th IAAF World Championships,ROU,F,https://www.worldathletics.org/athletes/romania/claudia-paula-todoran-14295985,DNF,Paula-Claudia TODORAN,"(None,)","(['Marathon'],)"
	15th IAAF World Championships,IND,F,https://www.worldathletics.org/athletes/india/lalita-shivaji-babar-14383687,DNS,Lalita Shivaji BABAR,"(None,)","(['Marathon'],)"
	15th IAAF World Championships,UKR,F,https://www.worldathletics.org/athletes/ukraine/olena-popova-14303456,DNS,Olena POPOVA,"(None,)","(['Marathon'],)"
