competition,country,gender,link,mark,name,position,sport
14th IAAF World Championships,USA,M,https://www.worldathletics.org/athletes/united-states/daniel-tapia-14333954,2:18:32,Daniel TAPIA,27,"(['Marathon'],)"
14th IAAF World Championships,FRA,M,https://www.worldathletics.org/athletes/france/benjamin-malaty-14186225,2:19:21,Benjamin MALATY,28,"(['Marathon'],)"
14th IAAF World Championships,ZAM,M,https://www.worldathletics.org/athletes/zambia/jordan-chipagana-14256421,2:19:47,Jordan CHIPANGAMA,29,"(['Marathon'],)"
14th IAAF World Championships,ECU,M,https://www.worldathletics.org/athletes/ecuador/miguel-ángel-almachi-14435653,2:19:48,Miguel Ángel ALMACHI,30,"(['Marathon'],)"
14th IAAF World Championships,ERI,M,https://www.worldathletics.org/athletes/eritrea/kiflom-sium-14167412,2:20:01,Kiflom SIUM,31,"(['Marathon'],)"
14th IAAF World Championships,TPE,M,https://www.worldathletics.org/athletes/chinese-taipei/chia-che-chang-14228682,2:20:02,Chia-Che CHANG,32,"(['Marathon'],)"
14th IAAF World Championships,TAN,M,https://www.worldathletics.org/athletes/tanzania/faustin-mussa-14366670,2:20:51,Faustine MUSSA,33,"(['Marathon'],)"
14th IAAF World Championships,SUI,M,https://www.worldathletics.org/athletes/switzerland/christian-kreienbühl-14369123,2:21:17,Christian KREIENBÜHL,34,"(['Marathon'],)"
14th IAAF World Championships,MGL,M,https://www.worldathletics.org/athletes/mongolia/ser-od-bat-ochir-14867157,2:21:55,Ser-Od BAT-OCHIR,35,"(['Marathon'],)"
14th IAAF World Championships,USA,M,https://www.worldathletics.org/athletes/united-states/carlos-trujillo-14253496,2:23:13,Juan Carlos TRUJILLO,36,"(['Marathon'],)"
14th IAAF World Championships,AZE,M,https://www.worldathletics.org/athletes/azerbaijan/tilahun-aliyev-14374065,2:23:32,Tilahun ALIYEV,37,"(['Marathon'],)"
14th IAAF World Championships,TAN,M,https://www.worldathletics.org/athletes/tanzania/mohamed-ikoki-msandeki-14228372,2:24:20,Mohamed Ikoki MSANDEKI,38,"(['Marathon'],)"
14th IAAF World Championships,ISR,M,https://www.worldathletics.org/athletes/israel/zohar-zimro-14380641,2:25:23,Zohar ZIMRO,39,"(['Marathon'],)"
14th IAAF World Championships,SUI,M,https://www.worldathletics.org/athletes/switzerland/michael-ott-14367075,2:26:02,Michael OTT,40,"(['Marathon'],)"
14th IAAF World Championships,UKR,M,https://www.worldathletics.org/athletes/ukraine/vasil-matviychuk-14230279,2:26:21,Vasyl MATVIYCHUK,41,"(['Marathon'],)"
14th IAAF World Championships,RSA,M,https://www.worldathletics.org/athletes/south-africa/sibusiso-nzima-14220889,2:26:32,Sibusiso NZIMA,42,"(['Marathon'],)"
14th IAAF World Championships,KOR,M,https://www.worldathletics.org/athletes/korea/ji-hoon-sung-14383722,2:26:43,Jihun SUNG,43,"(['Marathon'],)"
14th IAAF World Championships,CHN,M,https://www.worldathletics.org/athletes/pr-of-china/shujin-yin-14170777,2:27:19,Shujin YIN,44,"(['Marathon'],)"
14th IAAF World Championships,MDA,M,https://www.worldathletics.org/athletes/moldova/roman-prodius-14212725,2:29:08,Roman PRODIUS,45,"(['Marathon'],)"
14th IAAF World Championships,RSA,M,https://www.worldathletics.org/athletes/south-africa/hendrick-ramaala-14221015,2:30:23,Hendrick RAMAALA,46,"(['Marathon'],)"
14th IAAF World Championships,MDA,M,https://www.worldathletics.org/athletes/moldova/sergiu-ciobanu-14371665,2:34:17,Sergiu CIOBANU,47,"(['Marathon'],)"
14th IAAF World Championships,KOR,M,https://www.worldathletics.org/athletes/korea/young-jin-kim-14210330,2:35:53,Youngjin KIM,48,"(['Marathon'],)"
14th IAAF World Championships,AUS,M,https://www.worldathletics.org/athletes/australia/shawn-forrest-14179694,2:39:09,Shawn FORREST,49,"(['Marathon'],)"
14th IAAF World Championships,KAZ,M,https://www.worldathletics.org/athletes/kazakhstan/mikhail-krasilov-14427079,2:44:31,Mikhail KRASILOV,50,"(['Marathon'],)"
14th IAAF World Championships,MAR,M,https://www.worldathletics.org/athletes/morocco/hafid-chani-14438377,DQ,Hafid CHANI,"(None,)","(['Marathon'],)"
14th IAAF World Championships,GUA,M,https://www.worldathletics.org/athletes/guatemala/jeremias-saloj-14375103,DQ,Jeremías SALOJ,"(None,)","(['Marathon'],)"
14th IAAF World Championships,ERI,M,https://www.worldathletics.org/athletes/eritrea/yared-asmerom-14167431,DNF,Yared ASMEROM,"(None,)","(['Marathon'],)"
14th IAAF World Championships,MAR,M,https://www.worldathletics.org/athletes/morocco/mohamed-bilal-14335541,DNF,Mohamed BILAL,"(None,)","(['Marathon'],)"
14th IAAF World Championships,NED,M,https://www.worldathletics.org/athletes/netherlands/michel-butter-14213746,DNF,Michel BUTTER,"(None,)","(['Marathon'],)"
14th IAAF World Championships,POR,M,https://www.worldathletics.org/athletes/portugal/hermano-ferreira-14218210,DNF,Hermano FERREIRA,"(None,)","(['Marathon'],)"
14th IAAF World Championships,ALG,M,https://www.worldathletics.org/athletes/algeria/tayeb-filali-14201554,DNF,Tayeb FILALI,"(None,)","(['Marathon'],)"
14th IAAF World Championships,JPN,M,https://www.worldathletics.org/athletes/japan/hiroyuki-horibata-14203151,DNF,Hiroyuki HORIBATA,"(None,)","(['Marathon'],)"
14th IAAF World Championships,TUN,M,https://www.worldathletics.org/athletes/tunisia/wissam-hosni-14330386,DNF,Wissem HOSNI,"(None,)","(['Marathon'],)"
14th IAAF World Championships,BRN,M,https://www.worldathletics.org/athletes/bahrain/aadam-ismaeel-khamis-14175124,DNF,Aadam Ismaeel KHAMIS,"(None,)","(['Marathon'],)"
14th IAAF World Championships,LES,M,https://www.worldathletics.org/athletes/lesotho/jobo-khatoane-14412723,DNF,Jobo KHATOANE,"(None,)","(['Marathon'],)"
14th IAAF World Championships,ERI,M,https://www.worldathletics.org/athletes/eritrea/yonas-kifle-14167417,DNF,Yonas KIFLE,"(None,)","(['Marathon'],)"
14th IAAF World Championships,KEN,M,https://www.worldathletics.org/athletes/kenya/nicholas-kipkemboi-14498757,DNF,Nicholas Kerich KIPKEMBOI,"(None,)","(['Marathon'],)"
14th IAAF World Championships,KEN,M,https://www.worldathletics.org/athletes/kenya/bernard-kiprop-koech-14423647,DNF,Bernard Kiprop KOECH,"(None,)","(['Marathon'],)"
14th IAAF World Championships,ESP,M,https://www.worldathletics.org/athletes/spain/ayad-lamdassem-14166054,DNF,Ayad LAMDASSEM,"(None,)","(['Marathon'],)"
14th IAAF World Championships,ETH,M,https://www.worldathletics.org/athletes/ethiopia/feyisa-lilesa-14181555,DNF,Feyisa LILESA,"(None,)","(['Marathon'],)"
14th IAAF World Championships,LES,M,https://www.worldathletics.org/athletes/lesotho/tshepo-mathibelle-14412724,DNF,Tshepo MATHIBELLE,"(None,)","(['Marathon'],)"
14th IAAF World Championships,RWA,M,https://www.worldathletics.org/athletes/rwanda/jean-pierre-mvuyekure-14224742,DNF,Jean Pierre MVUYEKURE,"(None,)","(['Marathon'],)"
14th IAAF World Championships,MEX,M,https://www.worldathletics.org/athletes/mexico/jose-antonio-uribe-marino-14382174,DNF,José Antonio URIBE,"(None,)","(['Marathon'],)"
14th IAAF World Championships,ZIM,M,https://www.worldathletics.org/athletes/zimbabwe/cephas-pasipamire-14489231,DNS,Cephas PASIPAMIRE,"(None,)","(['Marathon'],)"
