competition,country,gender,link,mark,name,position,sport
Tokyo Marathon - 25 FEB 2018,JPN,F,,2:59:36,Hsuan-Tsai YUN,90,Marathon
Tokyo Marathon - 25 FEB 2018,USA,F,,2:59:38,Mary MICHAELS,91,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,2:59:51,Sachiko KANO,92,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:00:09,Rina SUZUKI,93,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:00:16,Chika TOMIOKA,94,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:00:18,Yumiko SAKAGAMI,95,Marathon
Tokyo Marathon - 25 FEB 2018,USA,F,,3:00:27,Andrea MASCARO,96,Marathon
Tokyo Marathon - 25 FEB 2018,USA,F,,3:00:44,Lauren VAN CITTERS,97,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:00:47,Yukiko KASANO,98,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:00:50,Asami KAGAWA,99,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:00:51,Hiromi NOGI,100,Marathon
Tokyo Marathon - 25 FEB 2018,BRA,F,,3:00:59,Samares RODRIGUES MANUEL SILVA,101,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:01:12,Eri KAKIMOTO,102,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:01:30,Keiko KURIHARA,103,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:01:30,Hiroko SHIOZUKA,104,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:01:34,Miho KAWANISHI,105,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:01:36,Kaori HIRAKAWA,106,Marathon
Tokyo Marathon - 25 FEB 2018,ARG,F,,3:01:39,Carolina AYASTUY,107,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:01:59,Mio SHIOJIMA,108,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:02:01,Miho NAKATA,109,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:02:05,Akiko MIYAJIMA,110,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:02:07,Mariko MORITA,111,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:02:22,Eri KAWABATA,112,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:02:25,Akiko YOGUCHI,113,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:02:25,Yoko TSUBOKAWA,114,Marathon
Tokyo Marathon - 25 FEB 2018,AUS,F,,3:02:27,Danielle JANSSE,115,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:02:29,Yukie NAGATA,116,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:02:42,Fuka HIROKAWA,117,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:03:25,Satoko FUKAMACHI,118,Marathon
Tokyo Marathon - 25 FEB 2018,MAS,F,,3:03:30,Yann Kai OH,119,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:03:30,Minako SANO,120,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:03:32,Reimi ANDO,121,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:03:51,Naoko OTA,122,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:03:54,Fumiko MIKI,123,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:03:55,Tomoko OBA,124,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:03:58,Izumi MORITA,125,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:04:05,Ayaka AKIMOTO,126,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:04:19,Yukiko ODA,127,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:04:21,Taiko DOI,128,Marathon
Tokyo Marathon - 25 FEB 2018,KOR,F,,3:04:22,Ji yun LEE,129,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:04:24,Mutsumi GODA,130,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:04:28,Akiko MIYAMOTO,131,Marathon
Tokyo Marathon - 25 FEB 2018,HKG,F,,3:04:34,Mei Yan WONG,132,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:04:41,Miho YABARA,133,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:04:44,Minako MASAKI,134,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:04:45,Junko UGAI,135,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:04:52,Maki MIWA,136,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:05:07,Hiromi YAMADA,137,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:05:08,Sakiko MATSUMI,138,Marathon
Tokyo Marathon - 25 FEB 2018,USA,F,,3:05:28,Emily ZIMMERMAN,139,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:05:30,Asami ENDO,140,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:05:33,Saori KAYODO,141,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:05:34,Yuma NARASAKI,142,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:05:37,Natsuki KAN,143,Marathon
Tokyo Marathon - 25 FEB 2018,GBR,F,,3:05:41,Meriel HOLDEN,144,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:05:49,Akiko SUGO,145,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:05:51,Yuko KINUGASA,146,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:06:03,Ayumi SANO,147,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:06:06,Chiho IRIKAWA,148,Marathon
Tokyo Marathon - 25 FEB 2018,JPN,F,,3:06:13,Yuki ARAI,149,Marathon
Tokyo Marathon - 25 FEB 2018,GER,F,,DNF,Anna HAHNER,150,Marathon
Tokyo Marathon - 25 FEB 2018,KEN,F,,DNF,Purity Cherotich RIONORIPO,151,Marathon
