competition,country,gender,link,mark,name,position,sport
Berlin Marathon - 29 SEP 2021,ESP,M,,2:32:20,Gerard DE ANTONIO,84,Marathon
Berlin Marathon - 29 SEP 2021,VEN,M,,2:32:20,Jackson JARDIM,85,Marathon
Berlin Marathon - 29 SEP 2021,FRA,M,,2:32:23,Thibault BRIDE,86,Marathon
Berlin Marathon - 29 SEP 2021,ESP,M,,2:32:24,Vicente SANCHEZ,87,Marathon
Berlin Marathon - 29 SEP 2021,ITA,M,,2:32:29,Mauro MASSIMI,88,Marathon
Berlin Marathon - 29 SEP 2021,POL,M,,2:32:51,Łukasz OSKIERKO,89,Marathon
Berlin Marathon - 29 SEP 2021,GBR,M,,2:32:55,Daniel ALEXANDER,90,Marathon
Berlin Marathon - 29 SEP 2021,DEN,M,,2:32:58,Anders LAURSEN,91,Marathon
Berlin Marathon - 29 SEP 2021,LTU,M,,2:33:00,Darius SADECKAS,92,Marathon
Berlin Marathon - 29 SEP 2021,BEL,M,,2:33:06,Kevin VERLUYTEN,93,Marathon
Berlin Marathon - 29 SEP 2021,GBR,M,,2:33:09,Joseph TURNER,94,Marathon
Berlin Marathon - 29 SEP 2021,MEX,M,,2:33:16,César HERNÁNDEZ,95,Marathon
Berlin Marathon - 29 SEP 2021,IRL,M,,2:33:19,Conor TIERNAN,96,Marathon
Berlin Marathon - 29 SEP 2021,FRA,M,,2:33:27,Ludovic RENOU,97,Marathon
Berlin Marathon - 29 SEP 2021,ITA,M,,2:33:29,Hermann ACHMÜLLER,98,Marathon
Berlin Marathon - 29 SEP 2021,ESP,M,,2:33:44,Daniel MOISES VENDRELL,99,Marathon
Berlin Marathon - 29 SEP 2021,AUT,M,,2:33:46,Michael STULIK,100,Marathon
Berlin Marathon - 29 SEP 2021,BEL,M,,2:33:49,Stijn DHAENEKINT,101,Marathon
Berlin Marathon - 29 SEP 2021,NOR,M,,2:33:59,Kristoffer LAMOY,102,Marathon
Berlin Marathon - 29 SEP 2021,DEN,M,,2:34:00,Andreas DAM,103,Marathon
Berlin Marathon - 29 SEP 2021,POL,M,,2:34:20,Michal BRANDEBURA,104,Marathon
Berlin Marathon - 29 SEP 2021,SWE,M,,2:34:22,Jonas NILSSON,105,Marathon
Berlin Marathon - 29 SEP 2021,IRL,M,,2:34:22,John SHINE,106,Marathon
Berlin Marathon - 29 SEP 2021,GBR,M,,2:34:22,Matthew REES,107,Marathon
Berlin Marathon - 29 SEP 2021,FRA,M,,2:34:24,Xavier MARTINEZ,108,Marathon
Berlin Marathon - 29 SEP 2021,GER,M,,2:34:27,Niklas GEILICH,109,Marathon
Berlin Marathon - 29 SEP 2021,FRA,M,,2:34:29,Guillaume TIPHENE,110,Marathon
Berlin Marathon - 29 SEP 2021,GER,M,,2:34:31,Marvin RÖTHEMEYER,111,Marathon
Berlin Marathon - 29 SEP 2021,NOR,M,,2:34:37,Kristoffer TOLLÅS,112,Marathon
Berlin Marathon - 29 SEP 2021,FRA,M,,2:34:37,Nicolas BESSON,113,Marathon
Berlin Marathon - 29 SEP 2021,FRA,M,,2:34:41,Paul-Alain BUGNARD,114,Marathon
Berlin Marathon - 29 SEP 2021,ISL,M,,2:34:44,Stefan GUDMUNDSSON,115,Marathon
Berlin Marathon - 29 SEP 2021,USA,M,,2:34:47,Sebastian NICEWICZ,116,Marathon
Berlin Marathon - 29 SEP 2021,GER,M,,2:34:53,Stephan SCHWARZ,117,Marathon
Berlin Marathon - 29 SEP 2021,GBR,M,,2:34:54,Edward BROOKS,118,Marathon
Berlin Marathon - 29 SEP 2021,USA,M,,2:34:54,Max STORMS,119,Marathon
Berlin Marathon - 29 SEP 2021,NOR,M,,2:34:54,Jon Arne GAUNDAL,120,Marathon
Berlin Marathon - 29 SEP 2021,NED,M,,2:34:54,Robert JONGH,121,Marathon
Berlin Marathon - 29 SEP 2021,POR,M,,2:34:56,Pedro CARDOSO,122,Marathon
Berlin Marathon - 29 SEP 2021,SUI,M,,2:35:00,Jasper MCDOWELL,123,Marathon
Berlin Marathon - 29 SEP 2021,GBR,M,,2:35:02,Andrew LAWRENCE,124,Marathon
Berlin Marathon - 29 SEP 2021,NOR,M,,2:35:03,Lars RØTTINGEN,125,Marathon
Berlin Marathon - 29 SEP 2021,ITA,M,,2:35:04,Massimiliano STRAPPATO,126,Marathon
Berlin Marathon - 29 SEP 2021,SUI,M,,2:35:13,Ismael ALBERTIN,127,Marathon
Berlin Marathon - 29 SEP 2021,GER,M,,2:35:49,Christian HILLER,128,Marathon
Berlin Marathon - 29 SEP 2021,USA,M,,2:35:59,Matthew MEDEIROS,129,Marathon
Berlin Marathon - 29 SEP 2021,NOR,M,,2:35:59,Truls GRØSTAD,130,Marathon
