competition,country,gender,link,mark,name,position,sport
Berlin Marathon - 29 SEP 2019,FIN,M,,2:19:51,Aki NUMMELA,68,Marathon
Berlin Marathon - 29 SEP 2019,CHN,M,,2:19:53,Zhao HAO,69,Marathon
Berlin Marathon - 29 SEP 2019,JOR,M,,2:20:08,Moath ALKHAWALDEH,70,Marathon
Berlin Marathon - 29 SEP 2019,ERI,M,,2:20:15,Abdulaziz EBRAHIM,71,Marathon
Berlin Marathon - 29 SEP 2019,ISR,M,,2:20:16,Gezachew FANTA,72,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:20:18,Timo GÖHLER,73,Marathon
Berlin Marathon - 29 SEP 2019,SWE,M,,2:20:23,Andreas MCCONVILLE,74,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:20:29,Stefan HENDTKE,75,Marathon
Berlin Marathon - 29 SEP 2019,LTU,M,,2:20:35,Andrius JAKSEVICIUS,76,Marathon
Berlin Marathon - 29 SEP 2019,BEL,M,,2:20:51,Joris KEPPENS,77,Marathon
Berlin Marathon - 29 SEP 2019,NOR,M,,2:20:59,Alexander KIRKEBERG,78,Marathon
Berlin Marathon - 29 SEP 2019,ZIM,M,,2:21:17,Pardon NDHLOVU,79,Marathon
Berlin Marathon - 29 SEP 2019,NOR,M,,2:21:18,Håvard FJÆRLI,80,Marathon
Berlin Marathon - 29 SEP 2019,FRA,M,,2:21:29,Benjamin CHOQUERT,81,Marathon
Berlin Marathon - 29 SEP 2019,FRA,M,,2:21:31,Julien MASCIOTRA,82,Marathon
Berlin Marathon - 29 SEP 2019,NOR,M,,2:21:36,Kristian ULRIKSEN,83,Marathon
Berlin Marathon - 29 SEP 2019,KOR,M,,2:21:48,Ui-jin JUNG,84,Marathon
Berlin Marathon - 29 SEP 2019,USA,M,,2:22:03,Tyler ANDREWS,85,Marathon
Berlin Marathon - 29 SEP 2019,SWE,M,,2:22:07,Kristofer LÅÅS,86,Marathon
Berlin Marathon - 29 SEP 2019,USA,M,,2:22:10,Stephen HALLMAN,87,Marathon
Berlin Marathon - 29 SEP 2019,IRL,M,,2:22:10,Robert MURPHY,88,Marathon
Berlin Marathon - 29 SEP 2019,ESP,M,,2:22:16,Fernando VILLARMIN,89,Marathon
Berlin Marathon - 29 SEP 2019,SWE,M,,2:22:16,Linus ROSDAL,90,Marathon
Berlin Marathon - 29 SEP 2019,JPN,M,,2:22:25,Hideyuki IKEGAMI,91,Marathon
Berlin Marathon - 29 SEP 2019,GBR,M,,2:22:26,Thomas STEVENS,92,Marathon
Berlin Marathon - 29 SEP 2019,USA,M,,2:22:34,Kevin POOL,93,Marathon
Berlin Marathon - 29 SEP 2019,KOR,M,,2:22:40,Jae-hoon KIM,94,Marathon
Berlin Marathon - 29 SEP 2019,ESP,M,,2:23:07,Iván ARAUZO,95,Marathon
Berlin Marathon - 29 SEP 2019,NED,M,,2:24:00,Guus REIJNGOUD,96,Marathon
Berlin Marathon - 29 SEP 2019,CHN,M,,2:24:31,Chunhui LI,97,Marathon
Berlin Marathon - 29 SEP 2019,USA,M,,2:24:32,Jeremy ARTHUR,98,Marathon
Berlin Marathon - 29 SEP 2019,USA,M,,2:24:36,Tyler LYON,99,Marathon
Berlin Marathon - 29 SEP 2019,IRL,M,,2:24:38,Thomas FITZPATRICK,100,Marathon
Berlin Marathon - 29 SEP 2019,MEX,M,,2:24:55,Ramos HERRERA ZAVALETA,101,Marathon
Berlin Marathon - 29 SEP 2019,PUR,M,,2:24:58,Antonio CARDONA,102,Marathon
Berlin Marathon - 29 SEP 2019,ESP,M,,2:25:00,Roberto MARTINEZ,103,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:25:03,Sebastian NITSCHE,104,Marathon
Berlin Marathon - 29 SEP 2019,GBR,M,,2:25:03,Craig PALMER,105,Marathon
Berlin Marathon - 29 SEP 2019,FRA,M,,2:25:08,Jean-christophe PLAY,106,Marathon
Berlin Marathon - 29 SEP 2019,BEL,M,,2:25:10,Stef SIMONS,107,Marathon
Berlin Marathon - 29 SEP 2019,GBR,M,,2:25:12,Scott HARRINGTON,108,Marathon
Berlin Marathon - 29 SEP 2019,USA,M,,2:25:17,Michael CARLONE,109,Marathon
Berlin Marathon - 29 SEP 2019,ESP,M,,2:25:31,Jon Koldo GONZALEZ PEREZ,110,Marathon
Berlin Marathon - 29 SEP 2019,IRL,M,,2:25:32,Kevin O'LEARY,111,Marathon
Berlin Marathon - 29 SEP 2019,ESP,M,,2:25:43,Manuel GUERREIRO,112,Marathon
Berlin Marathon - 29 SEP 2019,USA,M,,2:25:49,Brock BUTLER,113,Marathon
Berlin Marathon - 29 SEP 2019,NOR,M,,2:26:09,Lasse FINSTAD,114,Marathon
Berlin Marathon - 29 SEP 2019,ITA,M,,2:26:17,Markus PLONER,115,Marathon
Berlin Marathon - 29 SEP 2019,HKG,M,,2:26:21,Kang NGAI,116,Marathon
Berlin Marathon - 29 SEP 2019,BEL,M,,2:26:22,Joost DE RAEYMAEKER,117,Marathon
Berlin Marathon - 29 SEP 2019,CHN,M,,2:26:38,Shuai PANG,118,Marathon
Berlin Marathon - 29 SEP 2019,FRA,M,,2:26:43,Samy VERIEN,119,Marathon
Berlin Marathon - 29 SEP 2019,GBR,M,,2:26:49,David HUDSON,120,Marathon
Berlin Marathon - 29 SEP 2019,NOR,M,,2:26:53,John Christian DEIGHAN HANSSEN,121,Marathon
Berlin Marathon - 29 SEP 2019,COL,M,,2:26:53,Manuel AGUDELO,122,Marathon
Berlin Marathon - 29 SEP 2019,ESP,M,,2:26:54,Carles MONTLLOR,123,Marathon
Berlin Marathon - 29 SEP 2019,GBR,M,,2:26:58,Richard JACKSON-HOOKINS,124,Marathon
Berlin Marathon - 29 SEP 2019,BEL,M,,2:27:03,Daniel HILGERS,125,Marathon
Berlin Marathon - 29 SEP 2019,ESP,M,,2:27:09,Agustin MORENO,126,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:27:11,Dustin KARSCH,127,Marathon
Berlin Marathon - 29 SEP 2019,NOR,M,,2:27:14,Nikolas Jon AARLAND,128,Marathon
Berlin Marathon - 29 SEP 2019,ETH,M,,2:27:18,Tensai ASFAW,129,Marathon
Berlin Marathon - 29 SEP 2019,NED,M,,2:27:19,Wynfrith MEIJWES,130,Marathon
Berlin Marathon - 29 SEP 2019,HKG,M,,2:27:26,Cheuk Hei WAN,131,Marathon
Berlin Marathon - 29 SEP 2019,BEL,M,,2:27:27,Nicolas GEVAERT,132,Marathon
Berlin Marathon - 29 SEP 2019,GBR,M,,2:27:30,William MACKAY,133,Marathon
Berlin Marathon - 29 SEP 2019,USA,M,,2:27:31,Nick AGUILA,134,Marathon
Berlin Marathon - 29 SEP 2019,NED,M,,2:27:32,Lars CAZANDER,135,Marathon
Berlin Marathon - 29 SEP 2019,NOR,M,,2:27:36,Sondre FYLLING,136,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:27:46,Martin HUSEN,137,Marathon
Berlin Marathon - 29 SEP 2019,FRA,M,,2:27:57,Sebastien HOURS,138,Marathon
Berlin Marathon - 29 SEP 2019,UKR,M,,2:28:00,Oleh YAKYMCHUK,139,Marathon
Berlin Marathon - 29 SEP 2019,ARG,M,,2:28:03,Nicolas VERDUGO,140,Marathon
Berlin Marathon - 29 SEP 2019,NOR,M,,2:28:04,Ola SAKSHAUG,141,Marathon
Berlin Marathon - 29 SEP 2019,CAN,M,,2:28:07,Tyler HAMILTON,142,Marathon
Berlin Marathon - 29 SEP 2019,USA,M,,2:28:11,Bryan MORTON,143,Marathon
Berlin Marathon - 29 SEP 2019,USA,M,,2:28:12,Austin HENDRIX,144,Marathon
Berlin Marathon - 29 SEP 2019,SUD,M,,2:28:12,Ismail Adam MUBARAK MOHAMED,145,Marathon
Berlin Marathon - 29 SEP 2019,KOR,M,,2:28:12,Minho PARK,146,Marathon
Berlin Marathon - 29 SEP 2019,GBR,M,,2:28:13,Mark SMITH,147,Marathon
Berlin Marathon - 29 SEP 2019,KOR,M,,2:28:13,Jong-pil WANG,148,Marathon
Berlin Marathon - 29 SEP 2019,CHI,M,,2:28:14,Pedro RODRIGUEZ,149,Marathon
Berlin Marathon - 29 SEP 2019,GBR,M,,2:28:16,Andrew SIGGERS,150,Marathon
Berlin Marathon - 29 SEP 2019,RSA,M,,2:28:17,Mark ANGUS,151,Marathon
Berlin Marathon - 29 SEP 2019,USA,M,,2:28:20,Kyle LARSON,152,Marathon
Berlin Marathon - 29 SEP 2019,HUN,M,,2:28:25,Gábor SZABÓ,153,Marathon
Berlin Marathon - 29 SEP 2019,GBR,M,,2:28:30,Patrick SHARKEY,154,Marathon
Berlin Marathon - 29 SEP 2019,FRA,M,,2:28:32,Vincent RENAULT,155,Marathon
Berlin Marathon - 29 SEP 2019,FRA,M,,2:28:36,Antoine ROUGIEUX,156,Marathon
Berlin Marathon - 29 SEP 2019,ESP,M,,2:28:42,Pablo ALONSO,157,Marathon
Berlin Marathon - 29 SEP 2019,CHN,M,,2:28:42,Wei LI,158,Marathon
Berlin Marathon - 29 SEP 2019,CAN,M,,2:28:46,Ben GUSTAFSON,159,Marathon
Berlin Marathon - 29 SEP 2019,BRA,M,,2:28:47,Geraldo PEREIRA,160,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:28:51,Vilmos TOMASCHEWSKI,161,Marathon
Berlin Marathon - 29 SEP 2019,GBR,M,,2:28:52,Matthew RICHARDS,162,Marathon
Berlin Marathon - 29 SEP 2019,NED,M,,2:28:54,David HELFFERICH,163,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:28:57,Manuel GOERLICH,164,Marathon
Berlin Marathon - 29 SEP 2019,EST,M,,2:28:59,Ivar IVANOV,165,Marathon
Berlin Marathon - 29 SEP 2019,JPN,M,,2:29:05,Yusuke KODAMA,166,Marathon
Berlin Marathon - 29 SEP 2019,IRL,M,,2:29:06,Ciaran MCGONAGLE,167,Marathon
Berlin Marathon - 29 SEP 2019,NOR,M,,2:29:07,Sjur MOLSTAD,168,Marathon
Berlin Marathon - 29 SEP 2019,FRA,M,,2:29:07,Xavier MARTINEZ,169,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:29:07,Benjamin FRANKE,170,Marathon
Berlin Marathon - 29 SEP 2019,ITA,M,,2:29:08,Hermann ACHMÜLLER,171,Marathon
Berlin Marathon - 29 SEP 2019,CAN,M,,2:29:12,Blaine PENNY,172,Marathon
Berlin Marathon - 29 SEP 2019,IRL,M,,2:29:13,Mark RYAN,173,Marathon
Berlin Marathon - 29 SEP 2019,JPN,M,,2:29:18,Takayuki NAGAE,174,Marathon
Berlin Marathon - 29 SEP 2019,USA,M,,2:29:30,Thomas RAMMELKAMP,175,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:29:32,Florian WENZLER,176,Marathon
Berlin Marathon - 29 SEP 2019,GBR,M,,2:29:33,John BROGAN,177,Marathon
Berlin Marathon - 29 SEP 2019,FRA,M,,2:29:36,Mathieu DUBOIS,178,Marathon
Berlin Marathon - 29 SEP 2019,NOR,M,,2:29:42,Christoffer CALLESEN,179,Marathon
Berlin Marathon - 29 SEP 2019,AUS,M,,2:29:42,David RUSSELL,180,Marathon
Berlin Marathon - 29 SEP 2019,CAN,M,,2:29:44,Jeffrey CAMPBELL,181,Marathon
Berlin Marathon - 29 SEP 2019,NOR,M,,2:29:45,Næss BERGE,182,Marathon
Berlin Marathon - 29 SEP 2019,GBR,M,,2:29:46,Robert HUDSON,183,Marathon
Berlin Marathon - 29 SEP 2019,GBR,M,,2:29:47,Bruno FRANCISCO,184,Marathon
Berlin Marathon - 29 SEP 2019,NOR,M,,2:29:48,Kristoffer LAMOY,185,Marathon
Berlin Marathon - 29 SEP 2019,NED,M,,2:29:52,Maarten JUMELET,186,Marathon
Berlin Marathon - 29 SEP 2019,RSA,M,,2:30:01,Nick BESTER,187,Marathon
Berlin Marathon - 29 SEP 2019,NOR,M,,2:30:06,Morten SÆTHA,188,Marathon
Berlin Marathon - 29 SEP 2019,IRL,M,,2:30:08,Brendan CONWAY,189,Marathon
Berlin Marathon - 29 SEP 2019,ITA,M,,2:30:10,Michele BRUZZONE,190,Marathon
Berlin Marathon - 29 SEP 2019,HUN,M,,2:30:18,Szabolcs BEDA,191,Marathon
Berlin Marathon - 29 SEP 2019,FRA,M,,2:30:19,Lionel PETRIACQ,192,Marathon
Berlin Marathon - 29 SEP 2019,ISL,M,,2:30:22,Stefan GUDMUNDSSON,193,Marathon
Berlin Marathon - 29 SEP 2019,SWE,M,,2:30:26,Joakim THELIN,194,Marathon
Berlin Marathon - 29 SEP 2019,NED,M,,2:30:31,Imo MULLER,195,Marathon
Berlin Marathon - 29 SEP 2019,ARG,M,,2:30:39,Leandro SANTILLON,196,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:30:43,Karsten MÜLLER,197,Marathon
Berlin Marathon - 29 SEP 2019,GBR,M,,2:30:53,David MORRIS,198,Marathon
Berlin Marathon - 29 SEP 2019,TUR,M,,2:30:56,Özkan YÜKSEL,199,Marathon
Berlin Marathon - 29 SEP 2019,USA,M,,2:30:56,Gregory MARIANO,200,Marathon
Berlin Marathon - 29 SEP 2019,GBR,M,,2:30:56,Lawrence AVERY,201,Marathon
Berlin Marathon - 29 SEP 2019,DEN,M,,2:31:05,Jonas KRISTIANSEN,202,Marathon
Berlin Marathon - 29 SEP 2019,CRC,M,,2:31:17,Leonardo MORERA MALCOLM,203,Marathon
Berlin Marathon - 29 SEP 2019,POR,M,,2:31:19,Bruno LOURENÇO,204,Marathon
Berlin Marathon - 29 SEP 2019,POR,M,,2:31:21,Mario CARREIRA,205,Marathon
Berlin Marathon - 29 SEP 2019,FRA,M,,2:31:28,Jamal IDZIM,206,Marathon
Berlin Marathon - 29 SEP 2019,TUR,M,,2:31:29,Güneş  NALBANTOĞLU,207,Marathon
Berlin Marathon - 29 SEP 2019,DEN,M,,2:31:30,Anders LAURSEN,208,Marathon
Berlin Marathon - 29 SEP 2019,TUR,M,,2:31:31,Doğa NALBANTOĞLU,209,Marathon
Berlin Marathon - 29 SEP 2019,GBR,M,,2:31:45,Kevin LIDDLE,210,Marathon
Berlin Marathon - 29 SEP 2019,IRL,M,,2:31:50,Brian LENIHAN,211,Marathon
Berlin Marathon - 29 SEP 2019,FRA,M,,2:31:57,Jerome VASSEUR,212,Marathon
Berlin Marathon - 29 SEP 2019,NOR,M,,2:32:00,Kim HANSEN,213,Marathon
Berlin Marathon - 29 SEP 2019,IRL,M,,2:32:01,Karl NOLAN,214,Marathon
Berlin Marathon - 29 SEP 2019,TPE,M,,2:32:01,Yu CHEN,215,Marathon
Berlin Marathon - 29 SEP 2019,UKR,M,,2:32:02,Oleksandr NABOKA,216,Marathon
Berlin Marathon - 29 SEP 2019,ITA,M,,2:32:10,Giuseppe CARDELLI,217,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:32:13,Timo KUHLMANN,218,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:32:14,Adrian KARNITZKI,219,Marathon
Berlin Marathon - 29 SEP 2019,SUI,M,,2:32:16,Samuel MORF,220,Marathon
Berlin Marathon - 29 SEP 2019,ITA,M,,2:32:20,Luis SCHENK,221,Marathon
Berlin Marathon - 29 SEP 2019,FRA,M,,2:32:20,Paul DENIZEAUX,222,Marathon
Berlin Marathon - 29 SEP 2019,SWE,M,,2:32:21,Claes THEANDER,223,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:32:23,Markus KAISER,224,Marathon
Berlin Marathon - 29 SEP 2019,USA,M,,2:32:28,Ryan SCHAFBUCH,225,Marathon
Berlin Marathon - 29 SEP 2019,AUS,M,,2:32:29,Derrick LEAHY,226,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:32:32,Ludwig SCHWARK,227,Marathon
Berlin Marathon - 29 SEP 2019,BEL,M,,2:32:32,Davy ACKE,228,Marathon
Berlin Marathon - 29 SEP 2019,POL,M,,2:32:34,Marcin SOSZKA,229,Marathon
Berlin Marathon - 29 SEP 2019,IRL,M,,2:32:35,Patrick HIGGINS,230,Marathon
Berlin Marathon - 29 SEP 2019,MLT,M,,2:32:37,Andrew GRECH,231,Marathon
Berlin Marathon - 29 SEP 2019,GBR,M,,2:32:37,Karl SPIELMANN,232,Marathon
Berlin Marathon - 29 SEP 2019,POL,M,,2:32:39,Tomasz SOMMER,233,Marathon
Berlin Marathon - 29 SEP 2019,ARG,M,,2:32:43,Leandro Martin ESCONJÁUREGUI,234,Marathon
Berlin Marathon - 29 SEP 2019,ESP,M,,2:32:45,Luis GARCIA RIOS,235,Marathon
Berlin Marathon - 29 SEP 2019,USA,M,,2:32:45,Abinazer AGHEGNEHU,236,Marathon
Berlin Marathon - 29 SEP 2019,ESP,M,,2:32:46,Daniel MOISES VENDRELL,237,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:32:49,Michael KENDELBACHER,238,Marathon
Berlin Marathon - 29 SEP 2019,GBR,M,,2:32:49,Neill WEIR,239,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:32:49,Simon VON MARTIAL,240,Marathon
Berlin Marathon - 29 SEP 2019,USA,M,,2:32:53,Alex GOLDBERG,241,Marathon
Berlin Marathon - 29 SEP 2019,POL,M,,2:32:55,Michal ORZEŁ,242,Marathon
Berlin Marathon - 29 SEP 2019,FRA,M,,2:32:55,Christophe CHATELAIN,243,Marathon
Berlin Marathon - 29 SEP 2019,FIN,M,,2:32:59,Oscar HOLMSTRÖM,244,Marathon
Berlin Marathon - 29 SEP 2019,BEL,M,,2:33:04,Pierre-Henri VANDERBECQ,245,Marathon
Berlin Marathon - 29 SEP 2019,GBR,M,,2:33:07,Liam MCINTYRE,246,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:33:07,Sören BACH,247,Marathon
Berlin Marathon - 29 SEP 2019,CAN,M,,2:33:08,Justin KUREK,248,Marathon
Berlin Marathon - 29 SEP 2019,USA,M,,2:33:10,Brian LIVINGSTON,249,Marathon
Berlin Marathon - 29 SEP 2019,GBR,M,,2:33:12,Kristian WATSON,250,Marathon
Berlin Marathon - 29 SEP 2019,POL,M,,2:33:16,Jakub LYSKO,251,Marathon
Berlin Marathon - 29 SEP 2019,IRL,M,,2:33:18,Trust MTINSI,252,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:33:18,Marian BUNTE,253,Marathon
Berlin Marathon - 29 SEP 2019,NOR,M,,2:33:19,Henrik FLEISJE,254,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:33:19,Stephan BAHN,255,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:33:21,Michael MAJEWSKI,256,Marathon
Berlin Marathon - 29 SEP 2019,POL,M,,2:33:27,Jacek FEDOROWICZ,257,Marathon
Berlin Marathon - 29 SEP 2019,SWE,M,,2:33:28,Robin PINO,258,Marathon
Berlin Marathon - 29 SEP 2019,CHN,M,,2:33:36,Chaoguang DAI,259,Marathon
Berlin Marathon - 29 SEP 2019,ITA,M,,2:33:45,Danilo PERI,260,Marathon
Berlin Marathon - 29 SEP 2019,USA,M,,2:33:48,Cameron ERHARDT,261,Marathon
Berlin Marathon - 29 SEP 2019,IRL,M,,2:33:50,John KINSELLA,262,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:33:51,Alex MANGEL,263,Marathon
Berlin Marathon - 29 SEP 2019,USA,M,,2:33:56,Andrew LEE,264,Marathon
Berlin Marathon - 29 SEP 2019,NOR,M,,2:33:57,Truls GRØSTAD,265,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:33:59,Stefan FRITZ,266,Marathon
Berlin Marathon - 29 SEP 2019,ITA,M,,2:34:01,Arturo GINOSA,267,Marathon
Berlin Marathon - 29 SEP 2019,USA,M,,2:34:04,Eddie VALENTINE,268,Marathon
Berlin Marathon - 29 SEP 2019,CHN,M,,2:34:04,Yongbin ZHU,269,Marathon
Berlin Marathon - 29 SEP 2019,USA,M,,2:34:05,Gabe GUNNINK,270,Marathon
Berlin Marathon - 29 SEP 2019,USA,M,,2:34:08,Ryan GULDAN,271,Marathon
Berlin Marathon - 29 SEP 2019,USA,M,,2:34:14,Matt DETERS,272,Marathon
Berlin Marathon - 29 SEP 2019,SWE,M,,2:34:15,Maximilian LOHM ISBERG,273,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:34:17,Philipp SPROTTE,274,Marathon
Berlin Marathon - 29 SEP 2019,JPN,M,,2:34:19,Yuichiro UEMURA,275,Marathon
Berlin Marathon - 29 SEP 2019,USA,M,,2:34:22,Alan TWOMEY,276,Marathon
Berlin Marathon - 29 SEP 2019,GBR,M,,2:34:24,Lloyd HERITAGE,277,Marathon
Berlin Marathon - 29 SEP 2019,DEN,M,,2:34:24,Mikkel NIELSEN,278,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:34:26,Markus MEY,279,Marathon
Berlin Marathon - 29 SEP 2019,IRL,M,,2:34:27,Marty LYNCH,280,Marathon
